omics_node,cell_node,gene_node,weight
0,226,47,
0,226,48,
0,226,49,17.7718534
0,226,50,17.29957388
0,226,51,12.87812492
0,226,52,4.15687623
0,226,53,
0,226,54,
0,226,55,
0,226,56,9.18443684
0,226,59,
0,227,2,
0,227,4,
0,227,5,
0,227,7,15.80104014
0,227,8,
0,227,11,
0,227,12,
0,227,13,
0,227,14,
0,227,16,17.69369562
0,227,18,
0,227,19,
0,227,21,14.82182446
0,227,22,
0,227,23,21.17292833
0,227,24,
0,227,25,12.7793636
0,227,28,8.98757665
0,227,29,
0,227,30,15.67488145
0,227,31,
0,227,33,22.55098167
0,227,34,12.81918433
0,227,35,7.90864956
0,227,36,
0,227,37,
0,227,39,
0,227,41,10.64260777
0,227,42,
0,227,43,
0,227,44,15.7069857
0,227,45,4.39805857
0,227,46,14.50968486
0,227,47,
0,227,48,
0,227,49,17.50353802
0,227,50,17.7419765
0,227,52,6.3545066
0,227,53,
0,227,54,
0,227,55,
0,227,56,7.18606981
0,227,59,
0,228,2,
0,228,4,
0,228,5,
0,228,7,18.90717077
0,228,8,
0,228,11,
0,228,12,
0,228,13,
0,228,14,
0,228,16,16.95384431
0,228,18,
0,228,19,
0,228,21,15.20165586
0,228,22,
0,228,23,19.33846155
0,228,24,
0,228,25,15.97015822
0,228,28,12.59492307
0,228,29,
0,228,31,
0,228,33,24.58778443
0,228,34,13.28385193
0,228,35,9.17641158
0,228,36,
0,228,37,
0,228,39,
0,228,42,
0,228,43,
0,228,45,9.86908084
0,228,47,
0,228,48,
0,228,49,18.42249893
0,228,50,17.50310982
0,228,52,10.33396334
0,228,53,
0,228,54,
0,228,55,
0,228,56,5.80643889
0,228,58,5.63295753
0,228,59,
0,229,2,
0,229,4,
0,229,5,
0,229,7,17.803581
0,229,8,
0,229,11,
0,229,12,
0,229,13,
0,229,14,
0,229,16,20.04417627
0,229,18,
0,229,19,
0,229,22,
0,229,24,
0,229,25,10.4769482
0,229,27,16.05998985
0,229,28,13.24628066
0,229,29,
0,229,31,
0,229,33,21.76737122
0,229,34,14.2753767
0,229,35,5.36606171
0,229,36,
0,229,37,
0,229,39,
0,229,42,
0,229,43,
0,229,44,16.18658318
0,229,45,12.40859319
0,229,46,10.60042771
0,229,47,
0,229,48,
0,229,49,16.45908746
0,229,50,16.84040851
0,229,51,12.28566404
0,229,53,
0,229,54,
0,229,55,
0,229,56,11.00706338
0,229,57,15.5967874
0,229,59,
0,230,2,
0,230,4,
0,230,5,
0,230,6,17.27301479
0,230,7,19.69824288
0,230,8,
0,230,11,
0,230,12,
0,230,13,
0,230,14,
0,230,16,17.79886545
0,230,18,
0,230,19,
0,230,21,16.04171493
0,230,22,
0,230,23,13.90435461
0,230,24,
0,230,25,5.60443957
0,230,27,15.69916793
0,230,28,7.0884516
0,230,29,
0,230,31,
0,230,32,16.10585928
0,230,33,20.25718279
0,230,34,12.71392763
0,230,36,
0,230,37,
0,230,39,
0,230,42,
0,230,43,
0,230,44,14.52541931
0,230,45,9.67505821
0,230,47,
0,230,48,
0,230,49,17.17050309
0,230,50,17.66373464
0,230,51,13.7378569
0,230,52,7.6599907
0,230,53,
0,230,54,
0,230,55,
0,230,59,
0,231,2,
0,231,4,
0,231,5,
0,231,8,
0,231,9,16.88656555
0,231,11,
0,231,12,
0,231,13,
0,231,14,
0,231,16,19.90915141
0,231,18,
0,231,19,
0,231,20,17.34631683
0,231,22,
0,231,23,16.44669574
0,231,24,
0,231,25,7.88998394
0,231,26,13.61023157
0,231,28,16.65933453
0,231,29,
0,231,31,
0,231,33,23.51257485
0,231,34,12.95966738
0,231,35,9.44911003
0,231,36,
0,231,37,
0,231,39,
0,231,40,6.98490022
0,231,42,
0,231,43,
0,231,44,15.5360557
0,231,45,10.44223658
0,231,46,15.29765258
0,231,47,
0,231,48,
0,231,49,18.3650287
0,231,50,18.44418106
0,231,52,10.02570512
0,231,53,
0,231,54,
0,231,55,
0,231,56,6.38390479
0,231,59,
0,232,2,
0,232,4,
0,232,5,
0,232,7,19.51861079
0,232,8,
0,232,11,
0,232,12,
0,232,13,
0,232,14,
0,232,16,19.72277314
0,232,18,
0,232,19,
0,232,20,16.62274954
0,232,22,
0,232,24,
0,232,25,8.54521711
0,232,28,14.53983934
0,232,29,
0,232,31,
0,232,33,20.3003881
0,232,34,11.71439027
0,232,35,2.98396111
0,232,36,
0,232,37,
0,232,39,
0,232,42,
0,232,43,
0,232,44,17.50716565
0,232,45,10.99089088
0,232,46,14.86518205
0,232,47,
0,232,48,
0,232,49,16.95994434
0,232,50,19.16070443
0,232,52,10.23212512
0,232,53,
0,232,54,
0,232,55,
0,232,56,8.95134305
0,232,57,10.13281357
0,232,59,
0,233,2,
0,233,4,
0,233,5,
0,233,7,19.03325494
0,233,8,
0,233,9,16.03925915
0,233,11,
0,233,12,
0,233,13,
0,233,14,
0,233,16,20.96016576
0,233,17,17.89968902
0,233,18,
0,233,19,
0,233,20,18.78619915
0,233,21,13.90196989
0,233,22,
0,233,23,17.52842596
0,233,24,
0,233,25,5.36563488
0,233,26,15.80178803
0,233,28,15.0775997
0,233,29,
0,233,31,
0,233,32,15.2323229
0,233,33,21.53615458
0,233,34,15.01021251
0,233,35,5.49223768
0,233,36,
0,233,37,
0,233,39,
0,233,40,9.4358236
0,233,41,7.39141391
0,233,42,
0,233,43,
0,233,44,20.16432919
0,233,45,11.911193
0,233,46,14.2426687
0,233,47,
0,233,48,
0,233,49,17.46630398
0,233,50,20.79202665
0,233,51,13.76151179
0,233,52,7.23664228
0,233,53,
0,233,54,
0,233,55,
0,233,56,3.95823095
0,233,58,16.28848646
0,233,59,
0,234,2,
0,234,4,
0,234,5,
0,234,6,17.81857924
0,234,7,19.34885958
0,234,8,
0,234,11,
0,234,12,
0,234,13,
0,234,14,
0,234,16,20.65224397
0,234,18,
0,234,19,
0,234,20,18.16356458
0,234,22,
0,234,24,
0,234,25,10.69892279
0,234,26,12.65962372
0,234,28,9.86011218
0,234,29,
0,234,30,15.6077645
0,234,31,
0,234,32,15.15089155
0,234,33,20.71203391
0,234,34,15.47574175
0,234,36,
0,234,37,
0,234,39,
0,234,40,8.02236828
0,234,41,15.98782577
0,234,42,
0,234,43,
0,234,44,18.52042605
0,234,45,10.16007387
0,234,46,8.12166739
0,234,47,
0,234,48,
0,234,49,17.07490379
0,234,50,14.4294565
0,234,51,15.57537965
0,234,52,10.15579402
0,234,53,
0,234,54,
0,234,55,
0,234,57,17.34651314
0,234,58,19.18633786
0,234,59,
0,235,2,
0,235,4,
0,235,5,
0,235,6,18.75243344
0,235,7,18.5616971
0,235,8,
0,235,10,13.34958099
0,235,11,
0,235,12,
0,235,13,
0,235,14,
0,235,16,21.41144682
0,235,17,16.08489826
0,235,18,
0,235,19,
0,235,21,14.09464369
0,235,22,
0,235,23,9.47194693
0,235,24,
0,235,25,7.62173889
0,235,27,14.79282526
0,235,28,16.02932864
0,235,29,
0,235,31,
0,235,32,16.07333318
0,235,33,20.68532184
0,235,34,16.20792452
0,235,36,
0,235,37,
0,235,39,
0,235,40,11.66526583
0,235,41,14.38029015
0,235,42,
0,235,43,
0,235,44,18.06651849
0,235,45,13.21493027
0,235,46,14.26567585
0,235,47,
0,235,48,
0,235,49,14.79792291
0,235,50,15.52082989
0,235,51,15.42385056
0,235,53,
0,235,54,
0,235,55,
0,235,57,18.3082878
0,235,58,19.76458986
0,235,59,
0,236,2,
0,236,4,
0,236,5,
0,236,6,17.77590245
0,236,7,19.50333238
0,236,8,
0,236,11,
0,236,12,
0,236,13,
0,236,14,
0,236,16,21.53711307
0,236,17,14.54101989
0,236,18,
0,236,19,
0,236,20,17.34814642
0,236,21,15.30448554
0,236,22,
0,236,23,12.81152251
0,236,24,
0,236,25,7.61730165
0,236,27,18.02716837
0,236,28,13.19459787
0,236,29,
0,236,31,
0,236,32,18.1261404
0,236,33,19.72009171
0,236,34,15.44744807
0,236,36,
0,236,37,
0,236,39,
0,236,40,11.48351249
0,236,42,
0,236,43,
0,236,44,18.61019829
0,236,45,11.79323944
0,236,46,15.33178465
0,236,47,
0,236,48,
0,236,50,14.45680487
0,236,51,14.26213382
0,236,52,9.0683528
0,236,53,
0,236,54,
0,236,55,
0,236,57,17.66239799
0,236,58,19.90535448
0,236,59,
0,237,2,
0,237,4,
0,237,5,
0,237,6,18.55008322
0,237,7,19.74921767
0,237,8,
0,237,11,
0,237,12,
0,237,13,
0,237,14,
0,237,16,22.48813113
0,237,17,14.50114778
0,237,18,
0,237,19,
0,237,20,14.27195535
0,237,21,15.12693474
0,237,22,
0,237,24,
0,237,25,7.17969245
0,237,27,18.98247277
0,237,28,14.56626353
0,237,29,
0,237,31,
0,237,32,18.58980422
0,237,33,23.05961759
0,237,34,15.03651206
0,237,36,
0,237,37,
0,237,39,
0,237,41,16.28529666
0,237,42,
0,237,43,
0,237,44,18.82603598
0,237,45,12.36842027
0,237,46,14.13342251
0,237,47,
0,237,48,
0,237,49,21.31228971
0,237,51,16.89576872
0,237,52,8.33541689
0,237,53,
0,237,54,
0,237,55,
0,237,56,8.67268307
0,237,57,17.63748785
0,237,58,18.45401792
0,237,59,
0,237,60,14.68716494
0,238,2,
0,238,4,
0,238,5,
0,238,6,17.07510169
0,238,7,18.12748227
0,238,8,
0,238,11,
0,238,12,
0,238,13,
0,238,14,
0,238,16,21.70633454
0,238,18,
0,238,19,
0,238,20,15.87345938
0,238,22,
0,238,24,
0,238,25,7.42904958
0,238,26,16.37098232
0,238,29,
0,238,31,
0,238,33,20.9320501
0,238,34,14.24846938
0,238,35,3.93310779
0,238,36,
0,238,37,
0,238,39,
0,238,42,
0,238,43,
0,238,44,18.33516541
0,238,45,11.73905695
0,238,46,5.79444914
0,238,47,
0,238,48,
0,238,49,15.46520411
0,238,50,15.48082808
0,238,52,5.54887376
0,238,53,
0,238,54,
0,238,55,
0,238,56,7.931807
0,238,57,17.25587655
0,238,58,15.17947893
0,238,59,
0,239,2,
0,239,4,
0,239,5,
0,239,6,16.47694557
0,239,7,19.2269416
0,239,8,
0,239,11,
0,239,12,
0,239,13,
0,239,14,
0,239,16,20.43598786
0,239,18,
0,239,19,
0,239,20,15.4593762
0,239,22,
0,239,24,
0,239,25,7.35299593
0,239,26,15.88436509
0,239,27,17.047574
0,239,28,13.26053586
0,239,29,
0,239,31,
0,239,32,18.66909527
0,239,33,20.15714233
0,239,34,13.35596003
0,239,35,3.66902449
0,239,36,
0,239,37,
0,239,39,
0,239,40,7.63702003
0,239,42,
0,239,43,
0,239,44,16.94200168
0,239,45,10.04111455
0,239,47,
0,239,48,
0,239,49,16.35727857
0,239,50,13.2820437
0,239,51,13.51683651
0,239,52,4.66986006
0,239,53,
0,239,54,
0,239,55,
0,239,56,5.40933245
0,239,57,18.16505913
0,239,58,17.54213382
0,239,59,
0,240,2,
0,240,4,
0,240,5,
0,240,6,9.04082799
0,240,8,
0,240,11,
0,240,12,
0,240,13,
0,240,14,
0,240,16,16.3459012
0,240,18,
0,240,19,
0,240,21,16.46270505
0,240,22,
0,240,23,20.11109501
0,240,24,
0,240,25,16.46765268
0,240,26,14.46406625
0,240,28,12.0249402
0,240,29,
0,240,30,19.190525
0,240,31,
0,240,33,24.74155646
0,240,35,8.08079852
0,240,36,
0,240,37,
0,240,39,
0,240,42,
0,240,43,
0,240,45,7.10832452
0,240,47,
0,240,48,
0,240,49,18.49514895
0,240,50,18.16922988
0,240,52,7.19692251
0,240,53,
0,240,54,
0,240,55,
0,240,59,
0,241,2,
0,241,4,
0,241,5,
0,241,8,
0,241,10,5.94939674
0,241,11,
0,241,12,
0,241,13,
0,241,14,
0,241,16,7.72711314
0,241,18,
0,241,19,
0,241,21,13.72764067
0,241,22,
0,241,23,16.1853742
0,241,24,
0,241,25,12.05815139
0,241,26,6.24990733
0,241,28,5.14359847
0,241,29,
0,241,30,16.69276313
0,241,31,
0,241,33,21.40576911
0,241,36,
0,241,37,
0,241,39,
0,241,41,11.66051524
0,241,42,
0,241,43,
0,241,46,5.15761311
0,241,47,
0,241,48,
0,241,49,9.81400737
0,241,50,16.23414209
0,241,52,3.90569299
0,241,53,
0,241,54,
0,241,55,
0,241,59,
0,242,2,
0,242,4,
0,242,5,
0,242,6,7.1061215
0,242,8,
0,242,10,7.11815986
0,242,11,
0,242,12,
0,242,13,
0,242,14,
0,242,18,
0,242,19,
0,242,21,17.67587597
0,242,22,
0,242,23,13.66580397
0,242,24,
0,242,25,16.91801782
0,242,26,6.01550836
0,242,29,
0,242,30,14.72890545
0,242,31,
0,242,33,22.36926564
0,242,36,
0,242,37,
0,242,39,
0,242,40,10.35431636
0,242,42,
0,242,43,
0,242,47,
0,242,48,
0,242,49,15.20235605
0,242,50,10.07195381
0,242,52,5.76813249
0,242,53,
0,242,54,
0,242,55,
0,242,58,3.62709985
0,242,59,
0,243,2,
0,243,4,
0,243,5,
0,243,6,7.29621666
0,243,8,
0,243,11,
0,243,12,
0,243,13,
0,243,14,
0,243,18,
0,243,19,
0,243,21,13.97325358
0,243,22,
0,243,23,17.58396712
0,243,24,
0,243,25,16.66306948
0,243,29,
0,243,30,18.42248963
0,243,31,
0,243,33,22.32313138
0,243,35,2.58112397
0,243,36,
0,243,37,
0,243,39,
0,243,42,
0,243,43,
0,243,45,8.36772844
0,243,47,
0,243,48,
0,243,49,17.47883932
0,243,50,17.5313281
0,243,52,4.91870125
0,243,53,
0,243,54,
0,243,55,
0,243,56,8.6740905
0,243,59,
0,244,2,
0,244,4,
0,244,5,
0,244,8,
0,244,11,
0,244,12,
0,244,13,
0,244,14,
0,244,18,
0,244,19,
0,244,21,13.77778286
0,244,22,
0,244,23,14.25017644
0,244,24,
0,244,25,12.65313042
0,244,29,
0,244,30,18.85882774
0,244,31,
0,244,33,20.42239059
0,244,36,
0,244,37,
0,244,39,
0,244,42,
0,244,43,
0,244,47,
0,244,48,
0,244,49,16.42641961
0,244,50,14.41795901
0,244,53,
0,244,54,
0,244,55,
0,244,59,
0,245,2,
0,245,4,
0,245,5,
0,245,6,17.37678384
0,245,7,15.39168355
0,245,8,
0,245,11,
0,245,12,
0,245,13,
0,245,14,
0,245,16,7.21096474
0,245,18,
0,245,19,
0,245,21,18.33572555
0,245,22,
0,245,23,17.9712656
0,245,24,
0,245,25,16.44497769
0,245,28,12.06870187
0,245,29,
0,245,30,19.4156806
0,245,31,
0,245,33,23.1500452
0,245,35,10.64345423
0,245,36,
0,245,37,
0,245,39,
0,245,41,9.05857129
0,245,42,
0,245,43,
0,245,45,5.9891667
0,245,47,
0,245,48,
0,245,49,19.54939243
0,245,50,18.37833641
0,245,52,9.09148497
0,245,53,
0,245,54,
0,245,55,
0,245,56,5.63487493
0,245,59,
0,246,2,
0,246,4,
0,246,5,
0,246,6,16.76240794
0,246,7,15.24117477
0,246,8,
0,246,11,
0,246,12,
0,246,13,
0,246,14,
0,246,16,15.25196287
0,246,18,
0,246,19,
0,246,21,17.01392265
0,246,22,
0,246,23,18.05889753
0,246,24,
0,246,25,16.66367177
0,246,28,11.90803719
0,246,29,
0,246,30,19.41881737
0,246,31,
0,246,33,24.54380772
0,246,35,6.83001951
0,246,36,
0,246,37,
0,246,39,
0,246,42,
0,246,43,
0,246,45,4.15946615
0,246,47,
0,246,48,
0,246,49,18.83731506
0,246,50,19.54556887
0,246,52,8.30181971
0,246,53,
0,246,54,
0,246,55,
0,246,59,
0,247,2,
0,247,4,
0,247,5,
0,247,6,17.54919474
0,247,8,
0,247,10,12.81857182
0,247,11,
0,247,12,
0,247,13,
0,247,14,
0,247,16,21.28083525
0,247,18,
0,247,19,
0,247,21,18.04582052
0,247,22,
0,247,23,17.50991185
0,247,24,
0,247,25,17.05790493
0,247,26,11.90598088
0,247,28,13.74819017
0,247,29,
0,247,30,18.40652394
0,247,31,
0,247,33,22.60462811
0,247,35,8.74215402
0,247,36,
0,247,37,
0,247,39,
0,247,42,
0,247,43,
0,247,44,18.7497483
0,247,45,15.76865363
0,247,46,15.47719828
0,247,47,
0,247,48,
0,247,49,17.56692906
0,247,50,20.41220805
0,247,52,7.99411455
0,247,53,
0,247,54,
0,247,55,
0,247,58,18.78847025
0,247,59,
0,247,60,15.25265745
0,248,2,
0,248,4,
0,248,5,
0,248,8,
0,248,11,
0,248,12,
0,248,13,
0,248,14,
0,248,18,
0,248,19,
0,248,21,17.20303242
0,248,22,
0,248,23,18.75295642
0,248,24,
0,248,25,18.35114028
0,248,28,10.09117376
0,248,29,
0,248,30,22.26682139
0,248,31,
0,248,33,23.81638795
0,248,35,11.13622316
0,248,36,
0,248,37,
0,248,39,
0,248,42,
0,248,43,
0,248,45,8.87854831
0,248,46,3.8839861
0,248,47,
0,248,48,
0,248,49,19.13781207
0,248,50,18.7674799
0,248,52,10.21394915
0,248,53,
0,248,54,
0,248,55,
0,248,59,
0,249,2,
0,249,4,
0,249,5,
0,249,6,14.09003051
0,249,7,12.39161568
0,249,8,
0,249,11,
0,249,12,
0,249,13,
0,249,14,
0,249,16,10.50361645
0,249,18,
0,249,19,
0,249,21,13.015989
0,249,22,
0,249,23,16.54272779
0,249,24,
0,249,25,13.26848383
0,249,28,7.84115943
0,249,29,
0,249,30,17.42058674
0,249,31,
0,249,33,21.03364615
0,249,36,
0,249,37,
0,249,39,
0,249,42,
0,249,43,
0,249,47,
0,249,48,
0,249,49,16.37460435
0,249,50,14.34508493
0,249,51,11.04350329
0,249,53,
0,249,54,
0,249,55,
0,249,59,
0,250,2,
0,250,4,
0,250,5,
0,250,7,12.87379195
0,250,8,
0,250,11,
0,250,12,
0,250,13,
0,250,14,
0,250,16,8.40228496
0,250,18,
0,250,19,
0,250,21,13.49384658
0,250,22,
0,250,23,17.21065391
0,250,24,
0,250,25,11.82402135
0,250,26,12.42855421
0,250,28,4.89503741
0,250,29,
0,250,31,
0,250,33,20.83995006
0,250,34,4.60711208
0,250,36,
0,250,37,
0,250,39,
0,250,42,
0,250,43,
0,250,46,6.13513962
0,250,47,
0,250,48,
0,250,49,14.15729896
0,250,50,13.26295564
0,250,53,
0,250,54,
0,250,55,
0,250,57,13.39931767
0,250,59,
0,251,2,
0,251,4,
0,251,5,
0,251,7,15.48077092
0,251,8,
0,251,11,
0,251,12,
0,251,13,
0,251,14,
0,251,18,
0,251,19,
0,251,21,13.75547871
0,251,22,
0,251,23,14.57944112
0,251,24,
0,251,25,10.77599046
0,251,28,7.05869466
0,251,29,
0,251,31,
0,251,33,20.81064031
0,251,34,6.90627873
0,251,36,
0,251,37,
0,251,39,
0,251,42,
0,251,43,
0,251,47,
0,251,48,
0,251,50,13.3880235
0,251,53,
0,251,54,
0,251,55,
0,251,59,
0,252,2,
0,252,4,
0,252,5,
0,252,8,
0,252,11,
0,252,12,
0,252,13,
0,252,14,
0,252,16,14.84220188
0,252,18,
0,252,19,
0,252,21,14.02101648
0,252,22,
0,252,23,15.25289451
0,252,24,
0,252,28,12.96774041
0,252,29,
0,252,31,
0,252,33,21.901198
0,252,34,3.53813346
0,252,35,3.32977107
0,252,36,
0,252,37,
0,252,39,
0,252,42,
0,252,43,
0,252,46,6.09580064
0,252,47,
0,252,48,
0,252,49,14.12712409
0,252,50,14.96371599
0,252,52,3.5150741
0,252,53,
0,252,54,
0,252,55,
0,252,59,
0,253,2,
0,253,4,
0,253,5,
0,253,6,17.1925866
0,253,7,14.83398608
0,253,8,
0,253,11,
0,253,12,
0,253,13,
0,253,14,
0,253,16,21.48430238
0,253,18,
0,253,19,
0,253,20,13.66539345
0,253,22,
0,253,23,14.35966329
0,253,24,
0,253,25,17.92874502
0,253,27,16.41073229
0,253,28,6.26685495
0,253,29,
0,253,30,20.57560504
0,253,31,
0,253,33,24.42965499
0,253,34,10.0869028
0,253,35,4.30823572
0,253,36,
0,253,37,
0,253,39,
0,253,40,6.37742058
0,253,42,
0,253,43,
0,253,44,16.40167794
0,253,45,8.58184109
0,253,47,
0,253,48,
0,253,49,16.27229261
0,253,50,16.22966487
0,253,52,3.95535319
0,253,53,
0,253,54,
0,253,55,
0,253,57,17.98860207
0,253,58,19.17870161
0,253,59,
0,254,2,
0,254,4,
0,254,5,
0,254,6,14.60371756
0,254,7,7.06026954
0,254,8,
0,254,10,18.54831273
0,254,11,
0,254,12,
0,254,13,
0,254,14,
0,254,16,18.32378412
0,254,18,
0,254,19,
0,254,22,
0,254,24,
0,254,28,12.42135093
0,254,29,
0,254,30,15.89943579
0,254,31,
0,254,33,19.46371571
0,254,34,6.53156427
0,254,35,3.93956919
0,254,36,
0,254,37,
0,254,39,
0,254,40,8.68441201
0,254,42,
0,254,43,
0,254,45,7.51649852
0,254,46,14.26237787
0,254,47,
0,254,48,
0,254,53,
0,254,54,
0,254,55,
0,254,58,6.46842007
0,254,59,
0,255,2,
0,255,4,
0,255,5,
0,255,6,16.99620128
0,255,7,13.28444264
0,255,8,
0,255,10,13.96716251
0,255,11,
0,255,12,
0,255,13,
0,255,14,
0,255,16,19.17682638
0,255,18,
0,255,19,
0,255,20,11.23294035
0,255,22,
0,255,24,
0,255,27,13.87470438
0,255,29,
0,255,31,
0,255,33,19.16408528
0,255,34,9.7734618
0,255,36,
0,255,37,
0,255,39,
0,255,42,
0,255,43,
0,255,44,16.14195648
0,255,45,10.26093472
0,255,46,14.09320931
0,255,47,
0,255,48,
0,255,53,
0,255,54,
0,255,55,
0,255,58,17.4300608
0,255,59,
0,256,2,
0,256,4,
0,256,5,
0,256,6,16.04648314
0,256,7,15.63159475
0,256,8,
0,256,11,
0,256,12,
0,256,13,
0,256,14,
0,256,16,17.8422271
0,256,18,
0,256,19,
0,256,20,12.01696864
0,256,21,12.30810945
0,256,22,
0,256,24,
0,256,29,
0,256,30,12.67528679
0,256,31,
0,256,33,16.39014895
0,256,34,7.61160074
0,256,36,
0,256,37,
0,256,39,
0,256,42,
0,256,43,
0,256,44,15.56010459
0,256,45,10.86420449
0,256,47,
0,256,48,
0,256,53,
0,256,54,
0,256,55,
0,256,57,12.41144215
0,256,58,14.66243634
0,256,59,
0,257,2,
0,257,4,
0,257,5,
0,257,7,17.89749727
0,257,8,
0,257,11,
0,257,12,
0,257,13,
0,257,14,
0,257,16,20.71704396
0,257,18,
0,257,19,
0,257,22,
0,257,24,
0,257,28,9.85393948
0,257,29,
0,257,31,
0,257,32,6.87919101
0,257,33,20.72198263
0,257,34,12.54270912
0,257,36,
0,257,37,
0,257,39,
0,257,40,7.8504909
0,257,41,16.6385236
0,257,42,
0,257,43,
0,257,44,15.71288092
0,257,45,9.50687744
0,257,46,13.05380612
0,257,47,
0,257,48,
0,257,53,
0,257,54,
0,257,55,
0,257,56,6.22853668
0,257,58,19.16040503
0,257,59,
0,258,2,
0,258,4,
0,258,5,
0,258,8,
0,258,10,15.99559751
0,258,11,
0,258,12,
0,258,13,
0,258,14,
0,258,16,18.51394039
0,258,18,
0,258,19,
0,258,22,
0,258,24,
0,258,26,13.64754952
0,258,28,10.52257859
0,258,29,
0,258,31,
0,258,33,17.53988164
0,258,34,9.43131931
0,258,36,
0,258,37,
0,258,39,
0,258,42,
0,258,43,
0,258,45,6.77992624
0,258,46,12.2489961
0,258,47,
0,258,48,
0,258,50,12.08378417
0,258,53,
0,258,54,
0,258,55,
0,258,59,
0,259,2,
0,259,4,
0,259,5,
0,259,6,16.26050688
0,259,7,18.50290196
0,259,8,
0,259,11,
0,259,12,
0,259,13,
0,259,14,
0,259,16,21.42586341
0,259,18,
0,259,19,
0,259,20,14.30792349
0,259,22,
0,259,24,
0,259,27,18.09828326
0,259,28,8.80904051
0,259,29,
0,259,30,15.18167361
0,259,31,
0,259,33,19.03068687
0,259,34,10.47669562
0,259,36,
0,259,37,
0,259,39,
0,259,41,15.0470076
0,259,42,
0,259,43,
0,259,44,18.13951458
0,259,45,10.50849395
0,259,46,11.26559881
0,259,47,
0,259,48,
0,259,51,3.47236009
0,259,53,
0,259,54,
0,259,55,
0,259,57,17.08940475
0,259,58,19.55456761
0,259,59,
0,260,2,
0,260,4,
0,260,5,
0,260,6,18.36322209
0,260,7,19.68526069
0,260,8,
0,260,11,
0,260,12,
0,260,13,
0,260,14,
0,260,16,21.66911539
0,260,18,
0,260,19,
0,260,22,
0,260,24,
0,260,27,17.50559659
0,260,29,
0,260,31,
0,260,32,15.21395504
0,260,33,19.11899345
0,260,34,9.98039921
0,260,36,
0,260,37,
0,260,39,
0,260,41,15.98779753
0,260,42,
0,260,43,
0,260,44,19.58791418
0,260,45,9.71136316
0,260,46,6.27074975
0,260,47,
0,260,48,
0,260,53,
0,260,54,
0,260,55,
0,260,57,19.76824676
0,260,58,20.11982937
0,260,59,
0,261,2,
0,261,4,
0,261,5,
0,261,6,15.73031836
0,261,7,20.21790843
0,261,8,
0,261,11,
0,261,12,
0,261,13,
0,261,14,
0,261,16,22.35182841
0,261,18,
0,261,19,
0,261,20,16.15106087
0,261,22,
0,261,24,
0,261,27,16.9073769
0,261,28,6.67076926
0,261,29,
0,261,31,
0,261,33,21.2721834
0,261,34,7.43091527
0,261,35,3.81486528
0,261,36,
0,261,37,
0,261,39,
0,261,40,11.4761182
0,261,41,19.45424731
0,261,42,
0,261,43,
0,261,44,17.40798616
0,261,45,9.57789435
0,261,46,15.0313582
0,261,47,
0,261,48,
0,261,53,
0,261,54,
0,261,55,
0,261,58,21.00992723
0,261,59,
0,261,60,15.54860109
0,262,2,
0,262,4,
0,262,5,
0,262,6,15.59684926
0,262,7,18.33955457
0,262,8,
0,262,10,17.64570805
0,262,11,
0,262,12,
0,262,13,
0,262,14,
0,262,16,21.38023314
0,262,18,
0,262,19,
0,262,20,14.58337252
0,262,22,
0,262,24,
0,262,26,11.31481145
0,262,27,16.13932811
0,262,28,6.62089314
0,262,29,
0,262,31,
0,262,33,20.34724171
0,262,34,9.90556783
0,262,36,
0,262,37,
0,262,39,
0,262,41,17.14378581
0,262,42,
0,262,43,
0,262,44,17.72593507
0,262,45,10.9498994
0,262,46,14.62188354
0,262,47,
0,262,48,
0,262,51,14.49478472
0,262,53,
0,262,54,
0,262,55,
0,262,57,18.27977623
0,262,58,19.48748717
0,262,59,
0,263,2,
0,263,4,
0,263,5,
0,263,6,16.30053739
0,263,7,17.65956613
0,263,8,
0,263,11,
0,263,12,
0,263,13,
0,263,14,
0,263,16,20.51221816
0,263,18,
0,263,19,
0,263,20,15.13723105
0,263,21,13.66921908
0,263,22,
0,263,24,
0,263,25,4.0692385
0,263,27,17.20081532
0,263,29,
0,263,31,
0,263,33,18.14820737
0,263,34,10.43793999
0,263,36,
0,263,37,
0,263,39,
0,263,41,13.17496936
0,263,42,
0,263,43,
0,263,44,16.7053449
0,263,45,11.13724329
0,263,46,11.4946403
0,263,47,
0,263,48,
0,263,53,
0,263,54,
0,263,55,
0,263,57,15.1491028
0,263,58,19.53017269
0,263,59,
0,264,2,
0,264,4,
0,264,5,
0,264,6,18.32485334
0,264,7,19.76599216
0,264,8,
0,264,11,
0,264,12,
0,264,13,
0,264,14,
0,264,16,22.56688017
0,264,18,
0,264,19,
0,264,20,14.66128427
0,264,22,
0,264,24,
0,264,27,15.61331528
0,264,28,5.10708805
0,264,29,
0,264,31,
0,264,33,20.90075182
0,264,34,10.00175721
0,264,35,6.10860947
0,264,36,
0,264,37,
0,264,39,
0,264,42,
0,264,43,
0,264,44,18.92030624
0,264,45,12.99175879
0,264,46,14.48687187
0,264,47,
0,264,48,
0,264,51,15.40331764
0,264,52,4.54561402
0,264,53,
0,264,54,
0,264,55,
0,264,58,20.07345824
0,264,59,
0,265,2,
0,265,4,
0,265,5,
0,265,6,15.39060978
0,265,7,17.9393147
0,265,8,
0,265,11,
0,265,12,
0,265,13,
0,265,14,
0,265,16,20.23182994
0,265,18,
0,265,19,
0,265,20,13.04974948
0,265,22,
0,265,24,
0,265,26,10.84708689
