Omics,Gene,Cell,Weight
0,11,181,0.0
0,12,181,0.0
0,13,181,7.42904958
0,14,181,16.37098232
0,15,181,0.0
0,16,181,0.0
0,17,181,0.0
0,18,181,0.0
0,19,181,20.9320501
0,20,181,14.24846938
0,21,181,3.93310779
0,22,181,0.0
0,23,181,0.0
0,24,181,0.0
0,25,181,18.33516541
0,26,181,11.73905695
0,27,181,5.79444914
0,28,181,15.46520411
0,29,181,15.48082808
0,30,181,0.0
0,31,181,5.54887376
0,32,181,7.931807
0,33,181,17.25587655
0,34,181,15.17947893
0,35,181,0.0
1,36,181,1.0
1,37,181,1.0
1,38,181,1.0
1,39,181,1.0
1,40,181,1.0
1,41,181,1.0
1,42,181,1.0
1,43,181,1.0
1,44,181,0.0
1,45,181,1.0
1,46,181,1.0
1,47,181,1.0
1,48,181,0.0
1,49,181,1.0
1,50,181,1.0
1,51,181,1.0
1,52,181,1.0
1,53,181,1.0
1,54,181,1.0
1,55,181,1.0
1,56,181,0.0
1,57,181,1.0
1,58,181,1.0
1,59,181,1.0
1,60,181,1.0
1,61,181,0.0
1,62,181,0.0
0,2,182,0.0
0,3,182,16.47694557
0,4,182,19.2269416
0,5,182,0.0
0,6,182,0.0
0,7,182,0.0
0,8,182,20.43598786
0,9,182,0.0
0,10,182,15.4593762
0,11,182,0.0
0,12,182,0.0
0,13,182,7.35299593
0,14,182,15.88436509
0,15,182,17.047574
0,16,182,13.26053586
0,17,182,0.0
0,18,182,18.66909527
0,19,182,20.15714233
0,20,182,13.35596003
0,21,182,3.66902449
0,22,182,0.0
0,23,182,7.63702003
0,24,182,0.0
0,25,182,16.94200168
0,26,182,10.04111455
0,27,182,0.0
0,28,182,16.35727857
0,29,182,13.2820437
0,30,182,13.51683651
0,31,182,4.66986006
0,32,182,5.40933245
0,33,182,18.16505913
0,34,182,17.54213382
0,35,182,0.0
1,36,182,0.0
1,37,182,0.0
1,38,182,1.0
1,39,182,1.0
1,40,182,1.0
1,41,182,1.0
1,42,182,1.0
1,43,182,1.0
1,44,182,1.0
1,45,182,0.0
1,46,182,1.0
1,47,182,1.0
1,48,182,0.0
1,49,182,1.0
1,50,182,1.0
1,51,182,0.0
1,52,182,0.0
1,53,182,1.0
1,54,182,0.0
1,55,182,0.0
1,56,182,0.0
1,57,182,1.0
1,58,182,0.0
1,59,182,1.0
1,60,182,1.0
1,61,182,0.0
1,62,182,1.0
0,2,183,0.0
0,3,183,9.04082799
0,4,183,0.0
0,5,183,0.0
0,6,183,0.0
0,7,183,0.0
0,8,183,16.3459012
0,9,183,0.0
0,10,183,0.0
0,11,183,16.46270505
0,12,183,20.11109501
0,13,183,16.46765268
0,14,183,14.46406625
0,15,183,0.0
0,16,183,12.0249402
0,17,183,19.190525
0,18,183,0.0
0,19,183,24.74155646
0,20,183,0.0
0,21,183,8.08079852
0,22,183,0.0
0,23,183,0.0
0,24,183,0.0
0,25,183,0.0
0,26,183,7.10832452
0,27,183,0.0
0,28,183,18.49514895
0,29,183,18.16922988
0,30,183,0.0
0,31,183,7.19692251
0,32,183,0.0
0,33,183,0.0
0,34,183,0.0
0,35,183,0.0
1,36,183,1.0
1,37,183,1.0
1,38,183,0.0
1,39,183,0.0
1,40,183,1.0
1,41,183,0.0
1,42,183,1.0
1,43,183,1.0
1,44,183,0.0
1,45,183,1.0
1,46,183,1.0
1,47,183,1.0
1,48,183,1.0
1,49,183,0.0
1,50,183,1.0
1,51,183,1.0
1,52,183,1.0
1,53,183,0.0
1,54,183,1.0
1,55,183,1.0
1,56,183,0.0
1,57,183,1.0
1,58,183,1.0
1,59,183,0.0
1,60,183,0.0
1,61,183,1.0
1,62,183,0.0
0,2,184,0.0
0,3,184,0.0
0,4,184,0.0
0,5,184,0.0
0,6,184,5.94939674
0,7,184,0.0
0,8,184,7.72711314
0,9,184,0.0
0,10,184,0.0
0,11,184,13.72764067
0,12,184,16.1853742
0,13,184,12.05815139
0,14,184,6.24990733
0,15,184,0.0
0,16,184,5.14359847
0,17,184,16.69276313
0,18,184,0.0
0,19,184,21.40576911
0,20,184,0.0
0,21,184,0.0
0,22,184,0.0
0,23,184,0.0
0,24,184,11.66051524
0,25,184,0.0
0,26,184,0.0
0,27,184,5.15761311
0,28,184,9.81400737
0,29,184,16.23414209
0,30,184,0.0
0,31,184,3.90569299
0,32,184,0.0
0,33,184,0.0
0,34,184,0.0
0,35,184,0.0
1,36,184,1.0
1,37,184,1.0
1,38,184,0.0
1,39,184,1.0
1,40,184,1.0
1,41,184,0.0
1,42,184,1.0
1,43,184,1.0
1,44,184,0.0
1,45,184,1.0
1,46,184,1.0
1,47,184,1.0
1,48,184,0.0
1,49,184,0.0
1,50,184,1.0
1,51,184,1.0
1,52,184,1.0
1,53,184,1.0
1,54,184,0.0
1,55,184,1.0
1,56,184,0.0
1,57,184,0.0
1,58,184,1.0
1,59,184,1.0
1,60,184,0.0
1,61,184,1.0
1,62,184,1.0
0,2,185,0.0
0,3,185,7.1061215
0,4,185,0.0
0,5,185,0.0
0,6,185,7.11815986
0,7,185,0.0
0,8,185,0.0
0,9,185,0.0
0,10,185,0.0
0,11,185,17.67587597
0,12,185,13.66580397
0,13,185,16.91801782
0,14,185,6.01550836
0,15,185,0.0
0,16,185,0.0
0,17,185,14.72890545
0,18,185,0.0
0,19,185,22.36926564
0,20,185,0.0
0,21,185,0.0
0,22,185,0.0
0,23,185,10.35431636
0,24,185,0.0
0,25,185,0.0
0,26,185,0.0
0,27,185,0.0
0,28,185,15.20235605
0,29,185,10.07195381
0,30,185,0.0
0,31,185,5.76813249
0,32,185,0.0
0,33,185,0.0
0,34,185,3.62709985
0,35,185,0.0
1,36,185,1.0
1,37,185,1.0
1,38,185,0.0
1,39,185,1.0
1,40,185,0.0
1,41,185,1.0
1,42,185,1.0
1,43,185,0.0
1,44,185,0.0
1,45,185,1.0
1,46,185,1.0
1,47,185,1.0
1,48,185,1.0
1,49,185,1.0
1,50,185,1.0
1,51,185,1.0
1,52,185,1.0
1,53,185,1.0
1,54,185,0.0
1,55,185,1.0
1,56,185,0.0
1,57,185,0.0
1,58,185,1.0
1,59,185,0.0
1,60,185,1.0
1,61,185,0.0
1,62,185,1.0
0,2,186,0.0
0,3,186,7.29621666
0,4,186,0.0
0,5,186,0.0
0,6,186,0.0
0,7,186,0.0
0,8,186,0.0
0,9,186,0.0
0,10,186,0.0
0,11,186,13.97325358
0,12,186,17.58396712
0,13,186,16.66306948
0,14,186,0.0
0,15,186,0.0
0,16,186,0.0
0,17,186,18.42248963
0,18,186,0.0
0,19,186,22.32313138
0,20,186,0.0
0,21,186,2.58112397
0,22,186,0.0
0,23,186,0.0
0,24,186,0.0
0,25,186,0.0
0,26,186,8.36772844
0,27,186,0.0
0,28,186,17.47883932
0,29,186,17.5313281
0,30,186,0.0
0,31,186,4.91870125
0,32,186,8.6740905
0,33,186,0.0
0,34,186,0.0
0,35,186,0.0
1,36,186,1.0
1,37,186,1.0
1,38,186,0.0
1,39,186,0.0
1,40,186,0.0
1,41,186,0.0
1,42,186,1.0
1,43,186,1.0
1,44,186,1.0
1,45,186,1.0
1,46,186,1.0
1,47,186,1.0
1,48,186,0.0
1,49,186,0.0
1,50,186,1.0
1,51,186,1.0
1,52,186,1.0
1,53,186,0.0
1,54,186,1.0
1,55,186,1.0
1,56,186,0.0
1,57,186,0.0
1,58,186,1.0
1,59,186,1.0
1,60,186,0.0
1,61,186,1.0
1,62,186,1.0
0,2,187,0.0
0,3,187,0.0
0,4,187,0.0
0,5,187,0.0
0,6,187,0.0
0,7,187,0.0
0,8,187,0.0
0,9,187,0.0
0,10,187,0.0
0,11,187,13.77778286
0,12,187,14.25017644
0,13,187,12.65313042
0,14,187,0.0
0,15,187,0.0
0,16,187,0.0
0,17,187,18.85882774
0,18,187,0.0
0,19,187,20.42239059
0,20,187,0.0
0,21,187,0.0
0,22,187,0.0
0,23,187,0.0
0,24,187,0.0
0,25,187,0.0
0,26,187,0.0
0,27,187,0.0
0,28,187,16.42641961
0,29,187,14.41795901
0,30,187,0.0
0,31,187,0.0
0,32,187,0.0
0,33,187,0.0
0,34,187,0.0
0,35,187,0.0
1,36,187,1.0
1,37,187,1.0
1,38,187,0.0
1,39,187,0.0
1,40,187,1.0
1,41,187,1.0
1,42,187,1.0
1,43,187,0.0
1,44,187,1.0
1,45,187,1.0
1,46,187,1.0
1,47,187,1.0
1,48,187,0.0
1,49,187,0.0
1,50,187,1.0
1,51,187,1.0
1,52,187,1.0
1,53,187,0.0
1,54,187,0.0
1,55,187,1.0
1,56,187,1.0
1,57,187,0.0
1,58,187,1.0
1,59,187,1.0
1,60,187,1.0
1,61,187,1.0
1,62,187,1.0
0,2,188,0.0
0,3,188,17.37678384
0,4,188,15.39168355
0,5,188,0.0
0,6,188,0.0
0,7,188,0.0
0,8,188,7.21096474
0,9,188,0.0
0,10,188,0.0
0,11,188,18.33572555
0,12,188,17.9712656
0,13,188,16.44497769
0,14,188,0.0
0,15,188,0.0
0,16,188,12.06870187
0,17,188,19.4156806
0,18,188,0.0
0,19,188,23.1500452
0,20,188,0.0
0,21,188,10.64345423
0,22,188,0.0
0,23,188,0.0
0,24,188,9.05857129
0,25,188,0.0
0,26,188,5.9891667
0,27,188,0.0
0,28,188,19.54939243
0,29,188,18.37833641
0,30,188,0.0
0,31,188,9.09148497
0,32,188,5.63487493
0,33,188,0.0
0,34,188,0.0
0,35,188,0.0
1,36,188,1.0
1,37,188,1.0
1,38,188,0.0
1,39,188,1.0
1,40,188,0.0
1,41,188,1.0
1,42,188,1.0
1,43,188,1.0
1,44,188,1.0
1,45,188,1.0
1,46,188,1.0
1,47,188,1.0
1,48,188,1.0
1,49,188,1.0
1,50,188,1.0
1,51,188,1.0
1,52,188,1.0
1,53,188,1.0
1,54,188,1.0
1,55,188,1.0
1,56,188,1.0
1,57,188,1.0
1,58,188,1.0
1,59,188,0.0
1,60,188,0.0
1,61,188,1.0
1,62,188,1.0
0,2,189,0.0
0,3,189,16.76240794
0,4,189,15.24117477
0,5,189,0.0
0,6,189,0.0
0,7,189,0.0
0,8,189,15.25196287
0,9,189,0.0
0,10,189,0.0
0,11,189,17.01392265
0,12,189,18.05889753
0,13,189,16.66367177
0,14,189,0.0
0,15,189,0.0
0,16,189,11.90803719
0,17,189,19.41881737
0,18,189,0.0
0,19,189,24.54380772
0,20,189,0.0
0,21,189,6.83001951
0,22,189,0.0
0,23,189,0.0
0,24,189,0.0
0,25,189,0.0
0,26,189,4.15946615
0,27,189,0.0
0,28,189,18.83731506
0,29,189,19.54556887
0,30,189,0.0
0,31,189,8.30181971
0,32,189,0.0
0,33,189,0.0
0,34,189,0.0
0,35,189,0.0
1,36,189,1.0
1,37,189,1.0
1,38,189,0.0
1,39,189,0.0
1,40,189,0.0
1,41,189,1.0
1,42,189,1.0
1,43,189,0.0
1,44,189,1.0
1,45,189,1.0
1,46,189,1.0
1,47,189,1.0
1,48,189,0.0
1,49,189,1.0
1,50,189,1.0
1,51,189,1.0
1,52,189,1.0
1,53,189,1.0
1,54,189,0.0
1,55,189,1.0
1,56,189,1.0
1,57,189,1.0
1,58,189,1.0
1,59,189,0.0
1,60,189,0.0
1,61,189,1.0
1,62,189,1.0
0,2,190,0.0
0,3,190,17.54919474
0,4,190,0.0
0,5,190,0.0
0,6,190,12.81857182
0,7,190,0.0
0,8,190,21.28083525
0,9,190,0.0
0,10,190,0.0
0,11,190,18.04582052
0,12,190,17.50991185
0,13,190,17.05790493
0,14,190,11.90598088
0,15,190,0.0
0,16,190,13.74819017
0,17,190,18.40652394
0,18,190,0.0
0,19,190,22.60462811
0,20,190,0.0
0,21,190,8.74215402
0,22,190,0.0
0,23,190,0.0
0,24,190,0.0
0,25,190,18.7497483
0,26,190,15.76865363
0,27,190,15.47719828
0,28,190,17.56692906
0,29,190,20.41220805
0,30,190,0.0
0,31,190,7.99411455
0,32,190,0.0
0,33,190,0.0
0,34,190,18.78847025
0,35,190,15.25265745
1,36,190,1.0
1,37,190,0.0
1,38,190,0.0
1,39,190,0.0
1,40,190,0.0
1,41,190,1.0
1,42,190,1.0
1,43,190,0.0
1,44,190,1.0
1,45,190,1.0
1,46,190,1.0
1,47,190,1.0
1,48,190,0.0
1,49,190,1.0
1,50,190,1.0
1,51,190,1.0
1,52,190,1.0
1,53,190,0.0
1,54,190,0.0
1,55,190,1.0
1,56,190,1.0
1,57,190,1.0
1,58,190,0.0
1,59,190,1.0
1,60,190,1.0
1,61,190,0.0
1,62,190,1.0
0,2,191,0.0
0,3,191,0.0
0,4,191,0.0
0,5,191,0.0
0,6,191,0.0
0,7,191,0.0
0,8,191,0.0
0,9,191,0.0
0,10,191,0.0
0,11,191,17.20303242
0,12,191,18.75295642
0,13,191,18.35114028
0,14,191,0.0
0,15,191,0.0
0,16,191,10.09117376
0,17,191,22.26682139
0,18,191,0.0
0,19,191,23.81638795
0,20,191,0.0
0,21,191,11.13622316
0,22,191,0.0
0,23,191,0.0
0,24,191,0.0
0,25,191,0.0
0,26,191,8.87854831
0,27,191,3.8839861
0,28,191,19.13781207
0,29,191,18.7674799
0,30,191,0.0
0,31,191,10.21394915
0,32,191,0.0
0,33,191,0.0
0,34,191,0.0
0,35,191,0.0
1,36,191,1.0
1,37,191,1.0
1,38,191,1.0
1,39,191,0.0
1,40,191,1.0
1,41,191,1.0
1,42,191,1.0
1,43,191,1.0
1,44,191,0.0
1,45,191,1.0
1,46,191,1.0
1,47,191,1.0
1,48,191,0.0
1,49,191,1.0
1,50,191,1.0
1,51,191,1.0
1,52,191,1.0
1,53,191,1.0
1,54,191,0.0
1,55,191,1.0
1,56,191,1.0
1,57,191,1.0
1,58,191,1.0
1,59,191,0.0
1,60,191,1.0
1,61,191,1.0
1,62,191,0.0
0,2,192,0.0
0,3,192,14.09003051
0,4,192,12.39161568
0,5,192,0.0
0,6,192,0.0
0,7,192,0.0
0,8,192,10.50361645
0,9,192,0.0
0,10,192,0.0
0,11,192,13.015989
0,12,192,16.54272779
0,13,192,13.26848383
0,14,192,0.0
0,15,192,0.0
0,16,192,7.84115943
0,17,192,17.42058674
0,18,192,0.0
0,19,192,21.03364615
0,20,192,0.0
0,21,192,0.0
0,22,192,0.0
0,23,192,0.0
0,24,192,0.0
0,25,192,0.0
0,26,192,0.0
0,27,192,0.0
0,28,192,16.37460435
0,29,192,14.34508493
0,30,192,11.04350329
0,31,192,0.0
0,32,192,0.0
0,33,192,0.0
0,34,192,0.0
0,35,192,0.0
1,36,192,1.0
1,37,192,1.0
1,38,192,0.0
1,39,192,0.0
1,40,192,0.0
1,41,192,0.0
1,42,192,1.0
1,43,192,0.0
1,44,192,1.0
1,45,192,0.0
1,46,192,0.0
1,47,192,1.0
1,48,192,0.0
1,49,192,1.0
1,50,192,0.0
1,51,192,0.0
1,52,192,1.0
1,53,192,0.0
1,54,192,0.0
1,55,192,1.0
1,56,192,0.0
1,57,192,1.0
1,58,192,1.0
1,59,192,1.0
1,60,192,1.0
1,61,192,1.0
1,62,192,1.0
0,2,193,0.0
0,3,193,0.0
0,4,193,12.87379195
0,5,193,0.0
0,6,193,0.0
0,7,193,0.0
0,8,193,8.40228496
0,9,193,0.0
0,10,193,0.0
0,11,193,13.49384658
0,12,193,17.21065391
0,13,193,11.82402135
0,14,193,12.42855421
0,15,193,0.0
0,16,193,4.89503741
0,17,193,0.0
0,18,193,0.0
0,19,193,20.83995006
0,20,193,4.60711208
0,21,193,0.0
0,22,193,0.0
0,23,193,0.0
0,24,193,0.0
0,25,193,0.0
0,26,193,0.0
0,27,193,6.13513962
0,28,193,14.15729896
0,29,193,13.26295564
0,30,193,0.0
0,31,193,0.0
0,32,193,0.0
0,33,193,13.39931767
0,34,193,0.0
0,35,193,0.0
1,36,193,1.0
1,37,193,1.0
1,38,193,0.0
1,39,193,0.0
1,40,193,0.0
1,41,193,0.0
1,42,193,1.0
1,43,193,0.0
1,44,193,1.0
1,45,193,1.0
1,46,193,1.0
1,47,193,1.0
1,48,193,1.0
1,49,193,0.0
1,50,193,1.0
1,51,193,1.0
1,52,193,1.0
1,53,193,0.0
1,54,193,0.0
1,55,193,1.0
1,56,193,1.0
1,57,193,0.0
1,58,193,1.0
1,59,193,0.0
1,60,193,0.0
1,61,193,0.0
1,62,193,0.0
0,2,194,0.0
0,3,194,0.0
0,4,194,15.48077092
0,5,194,0.0
0,6,194,0.0
0,7,194,0.0
0,8,194,0.0
0,9,194,0.0
0,10,194,0.0
0,11,194,13.75547871
0,12,194,14.57944112
0,13,194,10.77599046
0,14,194,0.0
0,15,194,0.0
0,16,194,7.05869466
0,17,194,0.0
0,18,194,0.0
0,19,194,20.81064031
0,20,194,6.90627873
0,21,194,0.0
0,22,194,0.0
0,23,194,0.0
0,24,194,0.0
0,25,194,0.0
0,26,194,0.0
0,27,194,0.0
0,28,194,0.0
0,29,194,13.3880235
0,30,194,0.0
0,31,194,0.0
0,32,194,0.0
0,33,194,0.0
0,34,194,0.0
0,35,194,0.0
1,36,194,1.0
1,37,194,1.0
1,38,194,0.0
1,39,194,0.0
1,40,194,1.0
1,41,194,0.0
1,42,194,1.0
1,43,194,1.0
1,44,194,0.0
1,45,194,1.0
1,46,194,0.0
1,47,194,1.0
1,48,194,0.0
1,49,194,0.0
1,50,194,1.0
1,51,194,1.0
1,52,194,1.0
1,53,194,1.0
1,54,194,0.0
1,55,194,1.0
1,56,194,0.0
1,57,194,0.0
1,58,194,1.0
1,59,194,0.0
1,60,194,1.0
1,61,194,0.0
1,62,194,0.0
0,2,195,0.0
0,3,195,0.0
0,4,195,0.0
0,5,195,0.0
0,6,195,0.0
0,7,195,0.0
0,8,195,14.84220188
0,9,195,0.0
0,10,195,0.0
0,11,195,14.02101648
0,12,195,15.25289451
0,13,195,0.0
0,14,195,0.0
0,15,195,0.0
0,16,195,12.96774041
0,17,195,0.0
0,18,195,0.0
0,19,195,21.901198
0,20,195,3.53813346
0,21,195,3.32977107
0,22,195,0.0
0,23,195,0.0
0,24,195,0.0
0,25,195,0.0
0,26,195,0.0
0,27,195,6.09580064
0,28,195,14.12712409
0,29,195,14.96371599
0,30,195,0.0
0,31,195,3.5150741
0,32,195,0.0
0,33,195,0.0
0,34,195,0.0
0,35,195,0.0
1,36,195,1.0
1,37,195,0.0
1,38,195,0.0
1,39,195,0.0
1,40,195,0.0
1,41,195,0.0
1,42,195,1.0
1,43,195,0.0
1,44,195,1.0
1,45,195,1.0
1,46,195,1.0
1,47,195,1.0
1,48,195,0.0
1,49,195,0.0
1,50,195,1.0
1,51,195,1.0
1,52,195,1.0
1,53,195,0.0
1,54,195,0.0
1,55,195,1.0
1,56,195,0.0
1,57,195,1.0
1,58,195,1.0
1,59,195,0.0
1,60,195,0.0
1,61,195,0.0
1,62,195,1.0
0,2,196,0.0
0,3,196,17.1925866
0,4,196,14.83398608
0,5,196,0.0
0,6,196,0.0
0,7,196,0.0
0,8,196,21.48430238
0,9,196,0.0
0,10,196,13.66539345
0,11,196,0.0
0,12,196,14.35966329
0,13,196,17.92874502
0,14,196,0.0
0,15,196,16.41073229
0,16,196,6.26685495
0,17,196,20.57560504
0,18,196,0.0
0,19,196,24.42965499
0,20,196,10.0869028
0,21,196,4.30823572
0,22,196,0.0
0,23,196,6.37742058
0,24,196,0.0
0,25,196,16.40167794
0,26,196,8.58184109
0,27,196,0.0
0,28,196,16.27229261
0,29,196,16.22966487
0,30,196,0.0
0,31,196,3.95535319
0,32,196,0.0
0,33,196,17.98860207
0,34,196,19.17870161
0,35,196,0.0
1,36,196,1.0
1,37,196,1.0
1,38,196,0.0
1,39,196,0.0
1,40,196,0.0
1,41,196,1.0
1,42,196,1.0
1,43,196,1.0
1,44,196,1.0
1,45,196,1.0
1,46,196,1.0
1,47,196,1.0
1,48,196,0.0
1,49,196,0.0
1,50,196,1.0
1,51,196,1.0
1,52,196,1.0
1,53,196,0.0
1,54,196,0.0
1,55,196,1.0
1,56,196,0.0
1,57,196,0.0
1,58,196,1.0
1,59,196,0.0
1,60,196,0.0
1,61,196,0.0
1,62,196,0.0
0,2,197,0.0
0,3,197,14.60371756
0,4,197,7.06026954
0,5,197,0.0
0,6,197,18.54831273
0,7,197,0.0
0,8,197,18.32378412
0,9,197,0.0
0,10,197,0.0
0,11,197,0.0
0,12,197,0.0
0,13,197,0.0
0,14,197,0.0
0,15,197,0.0
0,16,197,12.42135093
0,17,197,15.89943579
0,18,197,0.0
0,19,197,19.46371571
0,20,197,6.53156427
0,21,197,3.93956919
0,22,197,0.0
0,23,197,8.68441201
0,24,197,0.0
0,25,197,0.0
0,26,197,7.51649852
0,27,197,14.26237787
0,28,197,0.0
0,29,197,0.0
0,30,197,0.0
0,31,197,0.0
0,32,197,0.0
0,33,197,0.0
0,34,197,6.46842007
0,35,197,0.0
1,36,197,1.0
1,37,197,0.0
1,38,197,1.0
1,39,197,0.0
1,40,197,0.0
1,41,197,0.0
1,42,197,1.0
1,43,197,1.0
1,44,197,1.0
1,45,197,0.0
1,46,197,1.0
1,47,197,1.0
1,48,197,0.0
1,49,197,1.0
1,50,197,1.0
1,51,197,1.0
1,52,197,1.0
1,53,197,1.0
1,54,197,0.0
1,55,197,0.0
1,56,197,1.0
1,57,197,1.0
1,58,197,0.0
1,59,197,1.0
1,60,197,1.0
1,61,197,0.0
1,62,197,1.0
0,2,198,0.0
0,3,198,16.99620128
0,4,198,13.28444264
0,5,198,0.0
0,6,198,13.96716251
0,7,198,0.0
0,8,198,19.17682638
0,9,198,0.0
0,10,198,11.23294035
0,11,198,0.0
0,12,198,0.0
0,13,198,0.0
0,14,198,0.0
0,15,198,13.87470438
0,16,198,0.0
0,17,198,0.0
0,18,198,0.0
0,19,198,19.16408528
0,20,198,9.7734618
0,21,198,0.0
0,22,198,0.0
0,23,198,0.0
0,24,198,0.0
0,25,198,16.14195648
0,26,198,10.26093472
0,27,198,14.09320931
0,28,198,0.0
0,29,198,0.0
0,30,198,0.0
0,31,198,0.0
0,32,198,0.0
0,33,198,0.0
0,34,198,17.4300608
0,35,198,0.0
1,36,198,1.0
1,37,198,0.0
1,38,198,1.0
1,39,198,0.0
1,40,198,0.0
1,41,198,0.0
1,42,198,1.0
1,43,198,1.0
1,44,198,1.0
1,45,198,0.0
1,46,198,1.0
1,47,198,1.0
1,48,198,0.0
1,49,198,0.0
1,50,198,1.0
1,51,198,0.0
1,52,198,1.0
1,53,198,0.0
1,54,198,1.0
1,55,198,0.0
1,56,198,0.0
1,57,198,1.0
1,58,198,0.0
1,59,198,1.0
1,60,198,1.0
1,61,198,0.0
1,62,198,1.0
0,2,199,0.0
0,3,199,16.04648314
0,4,199,15.63159475
0,5,199,0.0
0,6,199,0.0
0,7,199,0.0
0,8,199,17.8422271
0,9,199,0.0
0,10,199,12.01696864
0,11,199,12.30810945
0,12,199,0.0
0,13,199,0.0
0,14,199,0.0
0,15,199,0.0
0,16,199,0.0
0,17,199,12.67528679
0,18,199,0.0
0,19,199,16.39014895
0,20,199,7.61160074
0,21,199,0.0
0,22,199,0.0
0,23,199,0.0
0,24,199,0.0
0,25,199,15.56010459
0,26,199,10.86420449
0,27,199,0.0
0,28,199,0.0
0,29,199,0.0
0,30,199,0.0
0,31,199,0.0
0,32,199,0.0
0,33,199,12.41144215
0,34,199,14.66243634
0,35,199,0.0
1,36,199,1.0
1,37,199,0.0
1,38,199,0.0
1,39,199,1.0
1,40,199,1.0
1,41,199,1.0
1,42,199,1.0
1,43,199,1.0
1,44,199,1.0
1,45,199,0.0
1,46,199,1.0
1,47,199,0.0
1,48,199,0.0
1,49,199,1.0
1,50,199,1.0
1,51,199,0.0
1,52,199,0.0
1,53,199,1.0
1,54,199,0.0
1,55,199,1.0
1,56,199,1.0
1,57,199,1.0
1,58,199,0.0
1,59,199,1.0
1,60,199,0.0
1,61,199,0.0
1,62,199,1.0
0,2,200,0.0
0,3,200,0.0
0,4,200,17.89749727
0,5,200,0.0
0,6,200,0.0
0,7,200,0.0
0,8,200,20.71704396
0,9,200,0.0
0,10,200,0.0
0,11,200,0.0
0,12,200,0.0
0,13,200,0.0
0,14,200,0.0
0,15,200,0.0
0,16,200,9.85393948
0,17,200,0.0
0,18,200,6.87919101
0,19,200,20.72198263
0,20,200,12.54270912
0,21,200,0.0
0,22,200,0.0
0,23,200,7.8504909
0,24,200,16.6385236
0,25,200,15.71288092
0,26,200,9.50687744
0,27,200,13.05380612
0,28,200,0.0
0,29,200,0.0
0,30,200,0.0
0,31,200,0.0
0,32,200,6.22853668
0,33,200,0.0
0,34,200,19.16040503
0,35,200,0.0
1,36,200,1.0
1,37,200,0.0
1,38,200,0.0
1,39,200,1.0
1,40,200,0.0
1,41,200,0.0
1,42,200,1.0
1,43,200,1.0
1,44,200,1.0
1,45,200,1.0
1,46,200,1.0
1,47,200,1.0
1,48,200,1.0
1,49,200,1.0
1,50,200,1.0
1,51,200,1.0
1,52,200,1.0
1,53,200,1.0
1,54,200,0.0
1,55,200,1.0
1,56,200,1.0
1,57,200,1.0
1,58,200,1.0
1,59,200,1.0
1,60,200,1.0
1,61,200,1.0
1,62,200,1.0
0,2,201,0.0
0,3,201,0.0
0,4,201,0.0
0,5,201,0.0
0,6,201,15.99559751
0,7,201,0.0
0,8,201,18.51394039
0,9,201,0.0
0,10,201,0.0
0,11,201,0.0
0,12,201,0.0
0,13,201,0.0
0,14,201,13.64754952
0,15,201,0.0
0,16,201,10.52257859
0,17,201,0.0
0,18,201,0.0
0,19,201,17.53988164
0,20,201,9.43131931
0,21,201,0.0
0,22,201,0.0
0,23,201,0.0
0,24,201,0.0
0,25,201,0.0
0,26,201,6.77992624
0,27,201,12.2489961
0,28,201,0.0
0,29,201,12.08378417
0,30,201,0.0
0,31,201,0.0
0,32,201,0.0
0,33,201,0.0
0,34,201,0.0
0,35,201,0.0
1,36,201,1.0
1,37,201,1.0
1,38,201,0.0
1,39,201,0.0
1,40,201,0.0
1,41,201,0.0
1,42,201,1.0
1,43,201,1.0
1,44,201,1.0
1,45,201,1.0
1,46,201,1.0
1,47,201,1.0
1,48,201,1.0
1,49,201,0.0
1,50,201,1.0
1,51,201,1.0
1,52,201,1.0
1,53,201,1.0
1,54,201,0.0
1,55,201,1.0
1,56,201,1.0
1,57,201,1.0
1,58,201,1.0
1,59,201,1.0
1,60,201,1.0
1,61,201,1.0
1,62,201,1.0
0,2,202,0.0
0,3,202,16.26050688
0,4,202,18.50290196
0,5,202,0.0
0,6,202,0.0
0,7,202,0.0
0,8,202,21.42586341
0,9,202,0.0
0,10,202,14.30792349
0,11,202,0.0
0,12,202,0.0
0,13,202,0.0
0,14,202,0.0
0,15,202,18.09828326
0,16,202,8.80904051
0,17,202,15.18167361
0,18,202,0.0
0,19,202,19.03068687
0,20,202,10.47669562
0,21,202,0.0
0,22,202,0.0
0,23,202,0.0
0,24,202,15.0470076
0,25,202,18.13951458
0,26,202,10.50849395
0,27,202,11.26559881
0,28,202,0.0
0,29,202,0.0
0,30,202,3.47236009
0,31,202,0.0
0,32,202,0.0
0,33,202,17.08940475
0,34,202,19.55456761
0,35,202,0.0
1,36,202,1.0
1,37,202,0.0
1,38,202,1.0
1,39,202,1.0
1,40,202,1.0
1,41,202,1.0
1,42,202,1.0
1,43,202,1.0
1,44,202,1.0
1,45,202,0.0
1,46,202,0.0
1,47,202,1.0
1,48,202,1.0
1,49,202,0.0
1,50,202,1.0
1,51,202,0.0
1,52,202,0.0
1,53,202,1.0
1,54,202,0.0
1,55,202,0.0
1,56,202,1.0
1,57,202,1.0
1,58,202,0.0
1,59,202,1.0
1,60,202,1.0
1,61,202,0.0
1,62,202,0.0
0,2,203,0.0
0,3,203,18.36322209
0,4,203,19.68526069
0,5,203,0.0
0,6,203,0.0
0,7,203,0.0
